decision	bucket	name	url	status	items	stub_pct	freshness_h	reason
ACCEPT	turkey_extra	Anadolu Agency English	https://www.aa.com.tr/en/rss/default?cat=guncel	200	10	0.0	0.1	items=10, avg_summary=113.4c, stub=0.0%, fresh=0.1h
ACCEPT	ukraine	Kyiv Post	https://www.kyivpost.com/feed	200	10	0.0	0.6	items=10, avg_summary=149.9c, stub=0.0%, fresh=0.6h
ACCEPT	ukraine	Ukrainska Pravda English	https://www.pravda.com.ua/eng/rss/	200	10	0.0	1.1	items=10, avg_summary=174.9c, stub=0.0%, fresh=1.1h
ACCEPT	us_extra	The Hill	https://thehill.com/homenews/feed/	200	10	0.0		items=10, avg_summary=276.3c, stub=0.0%, fresh=0.0h
ACCEPT	vietnam_thai_my	Bangkok Post	https://www.bangkokpost.com/rss/data/topstories.xml	200	10	0.0	1.2	items=10, avg_summary=219.3c, stub=0.0%, fresh=1.2h
ACCEPT	vietnam_thai_my	Malay Mail World	https://www.malaymail.com/feed/rss/world	200	10	0.0	2.0	items=10, avg_summary=113.5c, stub=0.0%, fresh=2.0h
ACCEPT	vietnam_thai_my	Straits Times	https://www.straitstimes.com/news/world/rss.xml	200	10	0.0	0.2	items=10, avg_summary=148.5c, stub=0.0%, fresh=0.2h
ACCEPT	vietnam_thai_my	VnExpress English	https://e.vnexpress.net/rss/news.rss	200	10	0.0	1.7	items=10, avg_summary=207.9c, stub=0.0%, fresh=1.7h
ACCEPT_STUB	pakistan	ARY News English	https://arynews.tv/feed/	200	10	100.0	0.1	stub_pct=100.0% — titles only, no body
ACCEPT_STUB	russia_native	Lenta.ru	https://lenta.ru/rss	200	10	100.0	0.1	stub_pct=100.0% — titles only, no body
ACCEPT_STUB	russia_native	RIA Novosti RU	https://ria.ru/export/rss2/index.xml	200	10	100.0		stub_pct=100.0% — titles only, no body
ACCEPT_STUB	taiwan_hk	Taipei Times	https://www.taipeitimes.com/xml/index.rss	200	10	100.0	15.0	stub_pct=100.0% — titles only, no body
ACCEPT_STUB	vietnam_thai_my	Channel News Asia	https://www.channelnewsasia.com/rssfeeds/8395986	200	10	80.0	0.1	stub_pct=80.0% — titles only, no body
REJECT	africa_other	Ghana Web	https://www.ghanaweb.com/GhanaHomePage/rss/news.xml	200	0	0		200 but no parseable items (likely HTML page)
REJECT	africa_other	The Citizen Tanzania	https://www.thecitizen.co.tz/rss	404	0	0		http 404
REJECT	argentina_chile	BioBio Chile	https://www.biobiochile.cl/lista/rss.shtml	404	0	0		http 404
REJECT	australia_nz	NZ Herald World	https://www.nzherald.co.nz/rss/news/world	404	0	0		http 404
REJECT	australia_nz	RNZ World	https://www.rnz.co.nz/rss/world.xml	200	1	0.0	19.1	http 200
REJECT	belarus_caucasus	Belsat English	https://belsat.eu/en/rss/	503	0	0		http 503
REJECT	belarus_caucasus	Eurasianet	https://eurasianet.org/rss.xml	404	0	0		http 404
REJECT	canada	CTV News	https://www.ctvnews.ca/rss/world/ctvnews-ca-world-public-rss-1.822289	404	0	0		http 404
REJECT	canada	Globe and Mail	https://www.theglobeandmail.com/feed/	404	0	0		http 404
REJECT	colombia_ven_peru	El Comercio Peru	https://elcomercio.pe/feed/	200	0	0		200 but no parseable items (likely HTML page)
REJECT	colombia_ven_peru	Semana Colombia	https://www.semana.com/rss/principal.xml	404	0	0		http 404
REJECT	colombia_ven_peru	TalCual Venezuela	https://talcualdigital.com/feed/	404	0	0		http 404
REJECT	indonesia	Detik (ID)	https://rss.detik.com/index.php/detikcom	502	0	0		http 502
REJECT	indonesia	Jakarta Post	https://www.thejakartapost.com/feed	404	0	0		http 404
REJECT	indonesia	Tempo English	https://en.tempo.co/rss/news	404	0	0		http 404
REJECT	iran_state_extra	IRIB English	https://english.iribnews.ir/rss		0	0		CONN: HTTPSConnectionPool(host='english.iribnews.ir', port=443): Max retries exceeded 
REJECT	iran_state_extra	ISNA English	https://en.isna.ir/rss		0	0		TIMEOUT
REJECT	iraq	Al-Sumaria	https://www.alsumaria.tv/rss	200	0	0		200 but no parseable items (likely HTML page)
REJECT	iraq	Rudaw English	https://www.rudaw.net/english/rss	404	0	0		http 404
REJECT	iraq	Shafaq News English	https://shafaq.com/en/rss.xml	404	0	0		http 404
REJECT	italy	ANSA English	https://www.ansa.it/sito/notizie/topnews_rss.xml	404	0	0		http 404
REJECT	italy	Corriere della Sera	https://xml2.corriereobjects.it/rss/homepage.xml	200	10	20.0	17360.9	stale: newest item 17361h old
REJECT	jordan	Al Ghad	https://alghad.com/feed/	404	0	0		http 404
REJECT	jordan	Roya News English	https://en.royanews.tv/rss	404	0	0		http 404
REJECT	kenya	Daily Nation Kenya	https://nation.africa/kenya/rss	404	0	0		http 404
REJECT	kenya	The Star Kenya	https://www.the-star.co.ke/rss/	404	0	0		http 404
REJECT	korea_north	KCNA Watch	https://kcnawatch.org/feed/	200	0	0		200 but no parseable items (likely HTML page)
REJECT	lebanon	Annahar	https://www.annahar.com/rss.aspx	200	0	0		200 but no parseable items (likely HTML page)
REJECT	lebanon	L'Orient Today	https://today.lorientlejour.com/rss	404	0	0		http 404
REJECT	lebanon	Naharnet	http://www.naharnet.com/rss/news	404	0	0		http 404
REJECT	mexico	Animal Politico	https://www.animalpolitico.com/feed/	404	0	0		http 404
REJECT	mexico	El Universal MX	https://www.eluniversal.com.mx/rss.xml	404	0	0		http 404
REJECT	netherlands_belgium	Brussels Times	https://www.brusselstimes.com/feed	200	0	0		200 but no parseable items (likely HTML page)
REJECT	pakistan	The News International	https://www.thenews.com.pk/rss/1/1	200	10	0.0	3997.5	stale: newest item 3998h old
REJECT	palestine	WAFA English	https://english.wafa.ps/Pages/RSS	404	0	0		http 404
REJECT	philippines	Manila Times	https://www.manilatimes.net/feed/	404	0	0		http 404
REJECT	poland_balt	LRT English (Lithuania)	https://www.lrt.lt/rssfeed/lrt-news-language/3	404	0	0		http 404
REJECT	poland_balt	TVP World	https://tvpworld.com/rss	404	0	0		http 404
REJECT	russia_native	Novaya Gazeta Europe	https://novayagazeta.eu/rss	404	0	0		http 404
REJECT	russia_native	The Insider RU	https://theins.ru/rss	200	0	0		200 but no parseable items (likely HTML page)
REJECT	south_africa	News24 World	https://www.news24.com/feeds/articles/news24/world/rss	404	0	0		http 404
REJECT	taiwan_hk	Focus Taiwan	https://focustaiwan.tw/rss	404	0	0		http 404
REJECT	turkey_extra	Bianet English	https://bianet.org/rss/eng	404	0	0		http 404
REJECT	turkey_extra	Duvar English	https://www.duvarenglish.com/rss	404	0	0		http 404
REJECT	turkey_extra	Hurriyet Daily News	http://www.hurriyetdailynews.com/rss	200	0	0		200 but no parseable items (likely HTML page)
REJECT	uae	Gulf News	https://gulfnews.com/rss	404	0	0		http 404
REJECT	uae	Khaleej Times	https://www.khaleejtimes.com/rss	404	0	0		http 404
REJECT	uae	The National	https://www.thenationalnews.com/rss/	404	0	0		http 404
REJECT	uae	WAM English	http://wam.ae/en/rss/feed/	200	0	0		200 but no parseable items (likely HTML page)
REJECT	ukraine	Kyiv Independent	https://kyivindependent.com/rss/	404	0	0		http 404
REJECT	ukraine	Ukrinform English	https://www.ukrinform.net/rss/news.rss	404	0	0		http 404
REJECT	us_extra	Axios World	https://api.axios.com/feed/world/	404	0	0		http 404
REJECT	wire_extra	DPA International	https://international.la-presse.dpa.com/feed/		0	0		CONN: HTTPSConnectionPool(host='international.la-presse.dpa.com', port=443): Max retri
REJECT	wire_extra	Kyodo News English	https://english.kyodonews.net/rss/news.xml	404	0	0		http 404
REJECT	yemen	Al Masirah	https://www.almasirah.net.ye/rss/0/1.xml	503	0	0		http 503
REJECT	yemen	Saba Yemen	https://www.saba.ye/en/rss	500	0	0		http 500
REJECT	yemen	Yemen Online	https://yemen-online.com/feed/		0	0		CONN: HTTPSConnectionPool(host='yemen-online.com', port=443): Max retries exceeded wit
RETRY_FROM_PROD	africa_other	Addis Standard Ethiopia	https://addisstandard.com/feed/	403	0	0		403 from container — likely UA/IP block, may work from prod
RETRY_FROM_PROD	africa_other	Daily Monitor Uganda	https://www.monitor.co.ug/rss/world	403	0	0		403 from container — likely UA/IP block, may work from prod
RETRY_FROM_PROD	australia_nz	Guardian Australia	https://www.theguardian.com/australia-news/rss	403	0	0		403 from container — likely UA/IP block, may work from prod
RETRY_FROM_PROD	france_direct	Le Figaro	https://www.lefigaro.fr/rss/figaro_actualites.xml	403	0	0		403 from container — likely UA/IP block, may work from prod
RETRY_FROM_PROD	france_direct	Le Monde	https://www.lemonde.fr/rss/une.xml	403	0	0		403 from container — likely UA/IP block, may work from prod
RETRY_FROM_PROD	france_direct	Liberation	https://www.liberation.fr/rss/	403	0	0		403 from container — likely UA/IP block, may work from prod
RETRY_FROM_PROD	iran_state_extra	Kayhan (rsshub)	https://rsshub.app/kayhan/en	403	0	0		403 from container — likely UA/IP block, may work from prod
RETRY_FROM_PROD	iran_state_extra	Mehr News English (rsshub)	https://rsshub.app/mehrnews/en/news	403	0	0		403 from container — likely UA/IP block, may work from prod
RETRY_FROM_PROD	jordan	Jordan Times	https://www.jordantimes.com/rss.xml	403	0	0		403 from container — likely UA/IP block, may work from prod
RETRY_FROM_PROD	lebanon	Al-Akhbar Lebanon	https://al-akhbar.com/rss.xml	403	0	0		403 from container — likely UA/IP block, may work from prod
RETRY_FROM_PROD	lebanon	LBCI English	https://www.lbcgroup.tv/rss/	403	0	0		403 from container — likely UA/IP block, may work from prod
RETRY_FROM_PROD	pakistan	Express Tribune	https://tribune.com.pk/feed	403	0	0		403 from container — likely UA/IP block, may work from prod
RETRY_FROM_PROD	palestine	Maan News English	https://www.maannews.net/rss	403	0	0		403 from container — likely UA/IP block, may work from prod
RETRY_FROM_PROD	palestine	Palestine Chronicle	https://www.palestinechronicle.com/feed/	429	0	0		429 from container — likely UA/IP block, may work from prod
RETRY_FROM_PROD	syria	SANA English	https://www.sana.sy/en/?feed=rss2	403	0	0		403 from container — likely UA/IP block, may work from prod
RETRY_FROM_PROD	us_extra	Politico	https://www.politico.com/rss/politicopicks.xml	403	0	0		403 from container — likely UA/IP block, may work from prod
